hour_of_day,day_of_week,is_weekend,recent_activity_count_24h,recent_activity_count_7d,recent_amount_24h,max_single_amount_24h,historical_cashout_count_30d,historical_incident_count_500m,historical_incident_count_2km,atm_density_1km,connected_mule_accounts_count,unique_accounts_24h,hours_since_last_activity,amount_log_24h,target,atm_id,atm_code,city,cutoff_time
0.0,2.0,0.0,0.0,19.0,0.0,0.0,1.0,8.0,133.0,0.0,1.0,0.0,34.1,0.0,0,37d50aaa-0ca6-52fd-ba0f-a0c734b03d34,ATM-MUM-0024,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,40.0,1740.97,1542.04,1.0,18.0,233.0,0.0,1.0,2.0,1.2666667,7.462772,0,3b1e5d03-563a-5430-87b7-e281fa8f8af4,ATM-MUM-0025,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,45.0,96177.91,76338.3,0.0,18.0,241.0,0.0,0.0,4.0,8.7,11.473966,0,7af28f6a-7ed8-5ba7-97f0-f49875cbb077,ATM-MUM-0026,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,20.0,23094.97,18340.83,0.0,6.0,120.0,0.0,0.0,3.0,0.15,10.047414,0,800f26bb-ab13-53a8-8329-4e07a6b7cf1d,ATM-MUM-0027,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,10.0,2407.22,2407.22,0.0,5.0,63.0,0.0,1.0,1.0,21.85,7.786643,0,6ded4d28-8bc2-5507-85db-b9ec23a0756c,ATM-MUM-0028,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,19.0,5805.45,2407.22,0.0,5.0,101.0,0.0,0.0,4.0,4.85,8.666724,0,7aee3f20-61f3-58df-bbd1-af7d2ad4f502,ATM-MUM-0029,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,6.0,37.0,41658.16,29077.66,0.0,7.0,132.0,0.0,0.0,6.0,5.633333,10.637277,0,fceef9b3-9818-5d9c-9786-aa1ba0a869e2,ATM-MUM-0030,Mumbai,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,13.0,44884.84,40222.96,0.0,2.0,47.0,0.0,0.0,4.0,8.383333,10.711878,0,51f7f7da-0718-5063-91b2-d743096e78e1,ATM-BEN-0031,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,15.0,551.23,551.23,0.0,6.0,76.0,0.0,0.0,1.0,0.3,6.313965,0,0949a9d8-1c2f-5d53-bc48-6050d92fe35b,ATM-BEN-0032,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,19.0,965.79,965.79,0.0,3.0,75.0,0.0,0.0,1.0,11.3,6.8739815,0,f41c7ddd-7008-5aeb-99eb-f05a1845a016,ATM-BEN-0033,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,6.0,965.79,965.79,0.0,2.0,50.0,0.0,0.0,1.0,11.3,6.8739815,0,3aa4e1f6-58c6-5cbb-a302-28689bbca879,ATM-BEN-0034,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,18.0,14242.84,9250.53,0.0,5.0,111.0,0.0,0.0,3.0,12.316667,9.56408,0,1af29445-7edb-54fb-a987-f6ba18f4dcc3,ATM-BEN-0035,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,25.0,9250.53,9250.53,0.0,9.0,153.0,0.0,1.0,1.0,12.316667,9.1325445,0,c4d45e66-af66-5d62-9ec1-a719ee0110b8,ATM-BEN-0036,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,24.0,1857.82,1194.01,0.0,6.0,172.0,0.0,0.0,2.0,1.05,7.527697,0,6a5e8429-628a-5a7d-b3da-577e42cb4cd4,ATM-BEN-0037,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,5.0,99.0,0.0,0.0,0.0,28.05,0.0,0,1ceabaf4-936c-5e09-9db4-955f82fbe69e,ATM-BEN-0038,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,20.0,4864.49,1572.39,0.0,7.0,98.0,0.0,0.0,5.0,10.9,8.489923,0,a2bdeeac-87ea-5acb-a121-647dd81616e4,ATM-BEN-0039,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,44.0,15430.2,9110.43,0.0,7.0,161.0,0.0,2.0,5.0,3.85,9.644147,0,328c3398-026a-5b82-ad02-8598a7d943ba,ATM-BEN-0040,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,6.0,47.0,26488.49,22179.56,0.0,16.0,177.0,0.0,2.0,6.0,1.4333333,10.184504,0,7142d25c-5954-53f9-ba18-f95055901780,ATM-BEN-0041,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,23.0,38025.48,38025.48,0.0,5.0,82.0,0.0,0.0,1.0,18.783333,10.546038,0,d5f219b1-03da-5f87-a5da-607ea7af6899,ATM-BEN-0042,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,14.0,1000.0,1000.0,0.0,4.0,66.0,0.0,0.0,1.0,10.9,6.908755,0,59fb71b7-27d2-56ae-87ab-548765379b67,ATM-BEN-0043,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,19.0,53084.82,43084.82,0.0,6.0,86.0,0.0,0.0,2.0,4.25,10.879665,0,08c99329-0e59-5327-8796-9fef243ca011,ATM-BEN-0044,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,22.0,58147.19,43084.82,0.0,8.0,85.0,0.0,0.0,5.0,4.25,10.97075,0,aac4fab3-2fa2-532d-b442-87ce705ae9f3,ATM-BEN-0045,Bengaluru,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,42.0,0.0,0.0,0.0,34.483334,0.0,0,7c8fbbb0-7633-546c-b927-1accdba2044a,ATM-CHE-0046,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,23.0,3706.44,2164.84,0.0,7.0,96.0,0.0,0.0,2.0,21.333334,8.218097,0,fbbc3df5-4722-57b4-9788-6244a82eaa45,ATM-CHE-0047,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,17.0,2164.84,2164.84,0.0,8.0,88.0,0.0,0.0,1.0,23.433332,7.6805634,0,14e22c3d-5500-5971-b937-f612a3b05543,ATM-CHE-0048,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,40.0,0.0,0.0,0.0,40.966667,0.0,0,869d900f-916d-59fb-a1c5-980ea46f3005,ATM-CHE-0049,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,21.0,52998.77,51810.33,0.0,7.0,89.0,0.0,0.0,2.0,0.55,10.878043,0,9ec9c0ef-9209-5a42-84e8-2013032e9b9e,ATM-CHE-0050,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,34.0,52810.33,51810.33,0.0,13.0,159.0,0.0,0.0,2.0,1.5833334,10.874481,0,cf923010-1ea8-516f-8a40-b3db95dce888,ATM-CHE-0051,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,10.0,50.0,298764.62,93106.51,0.0,8.0,180.0,0.0,2.0,10.0,4.45,12.607414,0,b8864095-68a2-5748-a216-676e811b321c,ATM-CHE-0052,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,6.0,17.0,385571.25,338684.47,0.0,3.0,80.0,0.0,0.0,6.0,7.6666665,12.862484,0,41174545-6f86-5ccc-94c0-7054225d58ad,ATM-CHE-0053,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,21.0,12996.4,7710.46,0.0,4.0,94.0,0.0,0.0,3.0,3.3333333,9.472505,0,b7c4c3b5-15ff-512b-bc9b-d52f3797f893,ATM-CHE-0054,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,49.0,101013.68,77284.87,0.0,14.0,172.0,0.0,0.0,5.0,0.9,11.523021,0,f9c8bdaf-f2d5-519b-81d4-759a53bf1015,ATM-CHE-0055,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,13.0,39.0,467304.25,222311.88,0.0,9.0,148.0,0.0,0.0,13.0,0.9,13.054738,0,9d88e52f-9303-5776-9acc-390b8ece126d,ATM-CHE-0056,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,17.0,38146.38,19308.15,0.0,5.0,88.0,0.0,0.0,3.0,12.766666,10.549212,0,34ff42c5-aa0c-58b5-b153-3aa920bff5c7,ATM-CHE-0057,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,12.0,5914.32,3374.08,0.0,2.0,39.0,0.0,0.0,3.0,4.35,8.685301,0,c1ef55eb-7ba3-5dca-9329-fa76b3327004,ATM-CHE-0058,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,29.0,16712.17,13124.79,0.0,7.0,93.0,0.0,0.0,5.0,1.2333333,9.723952,0,d3483408-08a1-5840-8a4f-e2a5d47c989b,ATM-CHE-0059,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,18.0,289562.03,222311.88,0.0,8.0,75.0,0.0,0.0,5.0,9.116667,12.576128,0,90bcf56f-15e8-5317-aff9-2bb508a1d03a,ATM-CHE-0060,Chennai,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,33.0,0.0,0.0,0.0,33.233334,0.0,0,a9c5b13b-e31b-5d61-b111-d30041fcd1e9,ATM-AHM-0061,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,95.0,0.0,0.0,0.0,30.633333,0.0,0,e59ea14d-6014-54fe-bc4f-daf0d4c133e3,ATM-AHM-0062,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,78.0,0.0,0.0,0.0,33.666668,0.0,0,b2e6f33c-17a1-547b-a103-0541efcaee5d,ATM-AHM-0063,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,12.0,255.68,255.68,0.0,2.0,39.0,0.0,0.0,1.0,14.216666,5.54783,0,d69d9b0a-1678-5866-b094-3f5f19c0c205,ATM-AHM-0064,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,15.0,505862.03,505862.03,0.0,4.0,75.0,0.0,0.0,1.0,14.35,13.134021,0,67107270-efc6-529d-8ace-22395900dddc,ATM-AHM-0065,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,32.0,18805.4,15418.1,0.0,6.0,137.0,0.0,0.0,2.0,15.833333,9.841952,0,1d7d8374-7d25-5244-9349-2dba7c91bf60,ATM-AHM-0066,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,29.0,28960.84,26267.39,0.0,8.0,125.0,0.0,0.0,3.0,3.45,10.273734,0,afecdedf-a580-5453-aee1-cce5a1fc6571,ATM-AHM-0067,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,20.0,2693.45,2155.12,0.0,2.0,55.0,0.0,0.0,2.0,14.75,7.898949,0,46d959a8-3a7a-51b4-a5d0-e6489f19d5ab,ATM-AHM-0068,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,10.0,505862.03,505862.03,0.0,4.0,60.0,0.0,0.0,1.0,14.35,13.134021,0,b41f1475-dca2-5dc1-938e-9543cd4de399,ATM-AHM-0069,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,25.0,3387.3,3387.3,0.0,6.0,139.0,0.0,0.0,1.0,20.65,8.128083,0,38ef268a-dcd0-56f8-8c8f-954520b5c33b,ATM-AHM-0070,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,20.0,0.0,0.0,0.0,7.0,105.0,0.0,0.0,0.0,25.683332,0.0,0,a5676c6d-3d3e-517c-81a9-86b85c039df1,ATM-AHM-0071,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,14.0,2155.12,2155.12,0.0,6.0,75.0,0.0,0.0,1.0,14.75,7.6760654,0,65a9af02-f38e-5bc1-a908-6a3a653df0fc,ATM-AHM-0072,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,11.0,1142.02,1142.02,0.0,2.0,44.0,0.0,0.0,1.0,15.283334,7.041429,0,07b1cb4d-de17-5ac2-a00b-02cf9e672ff0,ATM-AHM-0073,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,16.0,1976.44,1142.02,0.0,7.0,95.0,0.0,0.0,2.0,7.2,7.589558,0,9adf3d58-2b6f-5de3-8510-5cc671d1d2e8,ATM-AHM-0074,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,10.0,834.42,834.42,0.0,2.0,71.0,0.0,1.0,1.0,7.2,6.7279344,0,de2d188a-a433-5f4b-869a-2ffe30dfc6ab,ATM-AHM-0075,Ahmedabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,85.88333,0.0,0,b76d9deb-4963-5298-b5ab-e7aa1216e9a4,ATM-KOL-0076,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,15.0,5191.9,5191.9,0.0,4.0,59.0,0.0,0.0,1.0,15.75,8.555048,0,0e83a772-d0c1-5d38-9f1f-4a51eb7ee575,ATM-KOL-0077,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,14.0,18901.13,11982.16,0.0,3.0,45.0,0.0,0.0,3.0,4.3333335,9.84703,0,2e751f5b-ebe1-5162-b43d-482303a259e3,ATM-KOL-0078,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,8.0,1565.51,1565.51,0.0,2.0,30.0,0.0,1.0,1.0,16.85,7.3566055,0,b73cca25-bce0-5c18-8339-4e08c62ff897,ATM-KOL-0079,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,10.0,44628.2,44280.97,0.0,5.0,58.0,0.0,0.0,2.0,1.0666667,10.706143,0,4407e36e-71bc-5526-9a73-9f76e801cc45,ATM-KOL-0080,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,22.0,0.0,0.0,0.0,4.0,99.0,0.0,0.0,0.0,29.3,0.0,0,422e93c8-7fc2-5abd-bd82-7b2eb566f6e6,ATM-KOL-0081,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,29.0,21819.68,10946.77,0.0,7.0,122.0,0.0,0.0,3.0,1.95,9.990613,0,1b131b05-4df1-5564-b4fd-6cb5e09cfdd5,ATM-KOL-0082,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,17.0,21059.59,10946.77,0.0,4.0,60.0,0.0,0.0,3.0,1.95,9.955159,0,e789fbe5-81bc-554f-9309-2f60d40df893,ATM-KOL-0083,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,8.0,46628.2,44280.97,0.0,5.0,52.0,0.0,0.0,3.0,1.0666667,10.749982,0,5737401f-13a5-5335-9e4c-336a9e870086,ATM-KOL-0084,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,21.0,9313.59,7313.59,0.0,8.0,90.0,0.0,0.0,2.0,19.283333,9.139338,0,8279eaa3-c5e0-5a20-9db9-075ee86efeb4,ATM-KOL-0085,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,23.0,6322.99,5057.44,0.0,9.0,116.0,0.0,0.0,3.0,1.5333333,8.752106,0,f3b246fb-34cb-5d78-af2d-6a294c2857ba,ATM-KOL-0086,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,11.0,5458.03,5458.03,1.0,1.0,48.0,0.0,0.0,1.0,2.4166667,8.605026,0,83a48d15-e769-5c36-ba85-663466038d79,ATM-KOL-0087,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,7.0,107426.14,92504.18,0.0,0.0,31.0,0.0,1.0,2.0,12.85,11.584568,0,e2c14eb0-27b2-5683-922f-22f075a86d45,ATM-KOL-0088,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,15.0,114739.73,92504.18,0.0,6.0,69.0,0.0,1.0,3.0,12.85,11.650431,0,ab7406b4-42c4-5a64-a99f-ed1e9a1912a6,ATM-KOL-0089,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,13.0,1868.96,948.32,0.0,1.0,62.0,0.0,0.0,3.0,1.5333333,7.5336723,0,9f8333ec-0af9-502c-8e87-21bd0e5ef301,ATM-KOL-0090,Kolkata,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,58.316666,0.0,0,a891a4aa-b7cd-521d-928f-f58da9655ef5,ATM-HYD-0091,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,10.0,349.17,349.17,0.0,3.0,50.0,0.0,0.0,1.0,23.966667,5.858419,0,4aabdbdc-9536-5b73-bab4-7cbee9886fed,ATM-HYD-0092,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,13.0,349.17,349.17,0.0,4.0,61.0,0.0,0.0,1.0,23.966667,5.858419,0,f69a2a75-085f-5b60-b0c2-9aebccd78b03,ATM-HYD-0093,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,37.0,0.0,0.0,0.0,33.483334,0.0,0,dce0c68a-90eb-5756-908b-549f801f0816,ATM-HYD-0094,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,13.0,7034.1,5806.75,0.0,5.0,61.0,0.0,0.0,3.0,6.4333334,8.858667,0,ce707439-e5cd-56de-8ce2-b3a7f8a910c5,ATM-HYD-0095,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,7.0,86.0,0.0,0.0,0.0,24.233334,0.0,0,964994af-c467-5422-8727-4914e98a9b1b,ATM-HYD-0096,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,19.0,1564.06,1564.06,0.0,6.0,121.0,0.0,0.0,1.0,12.833333,7.3556795,0,6e2eb94c-abea-566d-881f-33304c81d95b,ATM-HYD-0097,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,14.0,17849.29,11757.24,0.0,2.0,47.0,0.0,0.0,3.0,16.65,9.789775,0,8d9781e0-0f19-5e72-9add-8fe3b028bb83,ATM-HYD-0098,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,7.0,19.0,15078.22,5806.75,0.0,2.0,72.0,0.0,0.0,7.0,3.8,9.621073,0,ea588019-c786-57ab-8c8d-be7ada3e3273,ATM-HYD-0099,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,8.0,32.0,289360.72,271209.5,0.0,5.0,107.0,0.0,1.0,8.0,5.2833333,12.575433,0,642f4235-82f6-5143-8ea5-5048e8f0d80a,ATM-HYD-0100,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,5.0,36.0,9694.96,4040.09,0.0,3.0,121.0,0.0,1.0,5.0,5.2833333,9.179464,0,ba44c170-601e-501e-a74f-77b6e98cae26,ATM-HYD-0101,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,59.0,0.0,0.0,0.0,36.966667,0.0,0,81a02119-b06c-5fc0-b634-9f212b95825a,ATM-HYD-0102,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,13.0,154991.0,147353.88,0.0,3.0,54.0,0.0,0.0,4.0,3.8,11.951129,0,9b0bfc62-59d8-573e-81b2-fee4669a409a,ATM-HYD-0103,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,25.0,2739.3,2058.81,0.0,4.0,73.0,0.0,1.0,2.0,8.416667,7.9158225,0,23f00f1f-a233-5e89-8069-27d2584ad221,ATM-HYD-0104,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,19.0,1782.72,1102.23,0.0,8.0,65.0,0.0,1.0,2.0,18.216667,7.4864564,0,4cc4f0b0-6522-5752-8674-65bde1e7ee07,ATM-HYD-0105,Hyderabad,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,c9476261-1e4f-57eb-a773-16d93ceb4f29,ATM-LUC-0106,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,e4a23985-38d6-536b-8d6c-a9fbe71958aa,ATM-LUC-0107,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,287eb5bc-5856-5dfc-aafa-8b01262a99ba,ATM-LUC-0108,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,00a1e880-09ef-58c5-8214-c4df6417c3e4,ATM-LUC-0109,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,a8b3d2c8-657e-52df-aaf2-b0ec66590b37,ATM-LUC-0110,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,2016ab0e-ff89-583d-a9d0-fc320842681a,ATM-LUC-0111,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,ad7f21b0-723d-510f-9f11-ac0ba42389f2,ATM-LUC-0112,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,a8e462d9-87ea-5eb3-8e35-501e90c4c5c1,ATM-LUC-0113,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,05c1024d-e62f-59b7-9751-1261d943137f,ATM-LUC-0114,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,796bee8d-8c38-5342-8a4a-a0fac3cffbb9,ATM-LUC-0115,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,b25648e4-410f-523d-86d6-76b48024cead,ATM-LUC-0116,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,635a3341-9d2b-57a9-ba47-f754bf6e364e,ATM-LUC-0117,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,0938de46-20ee-565f-8cb9-c244d99c02f5,ATM-LUC-0118,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,31e7b6f5-c0b1-564b-8692-675d6bee412f,ATM-LUC-0119,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,9ef1f57a-9c76-54f4-88c7-329cacdf4337,ATM-LUC-0120,Lucknow,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,9.0,11007.75,8968.72,0.0,2.0,29.0,0.0,0.0,2.0,11.5,9.306446,0,c5ebb465-883d-56d7-ade4-8ad239491127,ATM-JAI-0121,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,12.0,2557.26,2039.03,0.0,1.0,47.0,0.0,0.0,2.0,16.816668,7.8470826,0,06c1e399-5422-598e-8078-2622bf0dc842,ATM-JAI-0122,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,9.0,5487.43,5487.43,0.0,3.0,40.0,0.0,0.0,1.0,6.5,8.610397,0,182ddc72-62c6-5f3b-b7ae-935c5b5e605b,ATM-JAI-0123,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,7.0,6056.41,5487.43,1.0,1.0,28.0,0.0,1.0,2.0,6.5,8.709038,0,3e2afad7-44dc-5833-9826-b036621dee60,ATM-JAI-0124,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,6.0,4476.52,4476.52,0.0,2.0,41.0,0.0,0.0,1.0,5.2166667,8.406825,0,5773a83b-9871-5a2d-b54c-7edfa60ab72d,ATM-JAI-0125,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,29.0,6057.95,4476.52,0.0,7.0,109.0,0.0,0.0,4.0,5.2166667,8.709291,0,d96fb612-761a-52d1-8bfd-a2368e7f9fd3,ATM-JAI-0126,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,21.0,3482.5,3321.0,0.0,9.0,103.0,0.0,0.0,2.0,18.983334,8.155793,0,644ec086-7a2f-56c1-8890-a0cf1371bb8f,ATM-JAI-0127,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,6.0,21.0,339554.6,334716.78,0.0,4.0,53.0,0.0,2.0,6.0,6.5666666,12.735393,0,7c1562ed-0c51-50a9-b83b-049fcdfe12b4,ATM-JAI-0128,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,1.0,6.0,4476.52,4476.52,0.0,3.0,39.0,0.0,0.0,1.0,5.2166667,8.406825,0,14f26062-7d75-550d-ae7d-50ad61eb0e1b,ATM-JAI-0129,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,4.0,32.0,4734.2,2000.0,0.0,9.0,115.0,0.0,0.0,4.0,1.8,8.462779,0,eade7219-66ba-5894-8964-9eff10228818,ATM-JAI-0130,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,6.0,90.0,0.0,0.0,0.0,25.35,0.0,0,47b40f44-e493-5f2d-b12c-8a7eb6ccd6f4,ATM-JAI-0131,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,2.0,17.0,447.81,269.1,0.0,1.0,58.0,0.0,0.0,2.0,9.05,6.1066,0,f801c521-91da-5b20-88bb-185c236cf141,ATM-JAI-0132,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,46.25,0.0,0,4e782d22-24b2-5334-ad26-772dec5c36d3,ATM-JAI-0133,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,13.0,2842.58,2000.0,0.0,1.0,51.0,0.0,0.0,3.0,1.4166666,7.952819,0,94effd11-8fd8-50af-8f4c-b5a629d11375,ATM-JAI-0134,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,3.0,13.0,11549.47,10706.89,1.0,4.0,54.0,0.0,0.0,3.0,1.4166666,9.354482,0,41adf9c7-e4f5-56f8-a964-fecf7428833b,ATM-JAI-0135,Jaipur,2023-09-20T00:00:00
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0,0.0,0,281743ab-f487-56c9-b693-bd116d729210,ATM-KOC-0136,Kochi,2023-09-20T00:00:00
